"created_at","entity_type","objectLabel","objectMarking","observable_value","updated_at","value","x_opencti_description","x_opencti_score"
"2024-10-31T02:20:24.701Z","Domain-Name","phishing","TLP:CLEAR","impost.8344223.xyz","2024-10-31T02:20:24.760Z","impost.8344223.xyz","Phishingarmy URL",""
"2024-10-31T02:20:25.477Z","Domain-Name","phishing","TLP:CLEAR","indost.7344223.xyz","2024-10-31T02:20:25.540Z","indost.7344223.xyz","Phishingarmy URL",""
"2024-10-31T02:20:26.519Z","Domain-Name","phishing","TLP:CLEAR","inp0st.0344223.xyz","2024-10-31T02:20:26.638Z","inp0st.0344223.xyz","Phishingarmy URL",""
"2024-10-31T02:20:26.519Z","Domain-Name","phishing","TLP:CLEAR","ing.central-oficinas.com","2024-10-31T02:20:26.631Z","ing.central-oficinas.com","Phishingarmy URL",""
"2024-10-31T02:20:26.562Z","Domain-Name","phishing","TLP:CLEAR","inpoost.9344223.xyz","2024-10-31T02:20:26.783Z","inpoost.9344223.xyz","Phishingarmy URL",""
"2024-10-31T02:20:27.330Z","Domain-Name","phishing","TLP:CLEAR","jvoie551.icu","2024-10-31T02:20:27.576Z","jvoie551.icu","Phishingarmy URL",""
"2024-10-31T02:20:27.331Z","Domain-Name","phishing","TLP:CLEAR","irsonline.us","2024-10-31T02:20:27.581Z","irsonline.us","Phishingarmy URL",""
"2024-10-31T02:20:27.965Z","Domain-Name","phishing","TLP:CLEAR","kategorie-promowane-984.shop","2024-10-31T02:20:27.986Z","kategorie-promowane-984.shop","Phishingarmy URL",""
"2024-10-31T02:20:28.963Z","Domain-Name","phishing","TLP:CLEAR","latestu.wixstudio.io","2024-10-31T02:20:29.020Z","latestu.wixstudio.io","Phishingarmy URL",""
"2024-10-31T02:20:28.967Z","Domain-Name","phishing","TLP:CLEAR","mail0update.strangled.net","2024-10-31T02:20:29.020Z","mail0update.strangled.net","Phishingarmy URL",""
"2024-10-31T02:20:29.028Z","Domain-Name","phishing","TLP:CLEAR","mydelivery-live.com","2024-10-31T02:20:29.137Z","mydelivery-live.com","Phishingarmy URL",""
"2024-10-31T02:20:30.389Z","Domain-Name","phishing","TLP:CLEAR","netuwuo.online","2024-10-31T02:20:30.624Z","netuwuo.online","Phishingarmy URL",""
"2024-10-31T02:20:30.389Z","Domain-Name","phishing","TLP:CLEAR","o-lx.4344223.xyz","2024-10-31T02:20:30.635Z","o-lx.4344223.xyz","Phishingarmy URL",""
"2024-10-31T02:20:30.389Z","Domain-Name","phishing","TLP:CLEAR","netfiix-tv.click","2024-10-31T02:20:30.478Z","netfiix-tv.click","Phishingarmy URL",""
"2024-10-31T02:20:31.987Z","Domain-Name","phishing","TLP:CLEAR","o1x.0525325.xyz","2024-10-31T02:20:32.023Z","o1x.0525325.xyz","Phishingarmy URL",""
"2024-10-31T02:20:32.015Z","Domain-Name","phishing","TLP:CLEAR","oix.7525325.xyz","2024-10-31T02:20:32.034Z","oix.7525325.xyz","Phishingarmy URL",""
"2024-10-31T02:20:32.020Z","Domain-Name","phishing","TLP:CLEAR","oix.5344223.xyz","2024-10-31T02:20:32.042Z","oix.5344223.xyz","Phishingarmy URL",""
"2024-10-31T02:20:32.115Z","Domain-Name","phishing","TLP:CLEAR","ollx.5836457.xyz","2024-10-31T02:20:32.131Z","ollx.5836457.xyz","Phishingarmy URL",""
"2024-10-31T02:20:32.117Z","Domain-Name","phishing","TLP:CLEAR","ollx.6525325.xyz","2024-10-31T02:20:32.140Z","ollx.6525325.xyz","Phishingarmy URL",""
"2024-10-31T02:20:32.119Z","Domain-Name","phishing","TLP:CLEAR","olive-leaders-584724.framer.app","2024-10-31T02:20:32.146Z","olive-leaders-584724.framer.app","Phishingarmy URL",""
"2024-10-31T02:20:33.142Z","Domain-Name","phishing","TLP:CLEAR","oolx.1344223.xyz","2024-10-31T02:20:33.302Z","oolx.1344223.xyz","Phishingarmy URL",""
"2024-10-31T02:20:33.144Z","Domain-Name","phishing","TLP:CLEAR","olxx.8836457.xyz","2024-10-31T02:20:33.405Z","olxx.8836457.xyz","Phishingarmy URL",""
"2024-10-31T02:20:33.404Z","Domain-Name","phishing","TLP:CLEAR","oolx.483762322.xyz","2024-10-31T02:20:33.470Z","oolx.483762322.xyz","Phishingarmy URL",""
"2024-10-31T02:20:34.052Z","Domain-Name","phishing","TLP:CLEAR","panopal.online","2024-10-31T02:20:34.132Z","panopal.online","Phishingarmy URL",""
"2024-10-31T02:20:34.628Z","Domain-Name","phishing","TLP:CLEAR","plagesdetemps.com","2024-10-31T02:20:34.789Z","plagesdetemps.com","Phishingarmy URL",""
"2024-10-31T02:20:35.098Z","Domain-Name","phishing","TLP:CLEAR","produktt9393059x.pl","2024-10-31T02:20:35.134Z","produktt9393059x.pl","Phishingarmy URL",""
"2024-10-31T02:20:35.814Z","Domain-Name","phishing","TLP:CLEAR","pub-5fbaaffd26814e53aa64bdc9a757ff4f.r2.dev","2024-10-31T02:20:35.889Z","pub-5fbaaffd26814e53aa64bdc9a757ff4f.r2.dev","Phishingarmy URL",""
"2024-10-31T02:20:35.814Z","Domain-Name","phishing","TLP:CLEAR","reaktivierung-sapp2.xyz","2024-10-31T02:20:35.890Z","reaktivierung-sapp2.xyz","Phishingarmy URL",""
"2024-10-31T02:20:36.624Z","Domain-Name","phishing","TLP:CLEAR","recompensadigitalbra.programarecompensa.xyz","2024-10-31T02:20:36.698Z","recompensadigitalbra.programarecompensa.xyz","Phishingarmy URL",""
"2024-10-31T02:20:36.950Z","Domain-Name","phishing","TLP:CLEAR","s-portal.net","2024-10-31T02:20:37.107Z","s-portal.net","Phishingarmy URL",""
"2024-10-31T02:20:37.267Z","Domain-Name","phishing","TLP:CLEAR","sledzenie-przesylek-inpost-pl.codeanyapp.com","2024-10-31T02:20:37.384Z","sledzenie-przesylek-inpost-pl.codeanyapp.com","Phishingarmy URL",""
"2024-10-31T02:20:37.291Z","Domain-Name","phishing","TLP:CLEAR","soc.mobywate.live","2024-10-31T02:20:37.392Z","soc.mobywate.live","Phishingarmy URL",""
"2024-10-31T02:20:38.329Z","Domain-Name","phishing","TLP:CLEAR","vinted.offer4829.info","2024-10-31T02:20:38.351Z","vinted.offer4829.info","Phishingarmy URL",""
"2024-10-31T02:20:38.947Z","Domain-Name","phishing","TLP:CLEAR","vlnted-se.bitebysha.shop","2024-10-31T02:20:38.973Z","vlnted-se.bitebysha.shop","Phishingarmy URL",""
"2024-10-31T02:20:38.957Z","Domain-Name","phishing","TLP:CLEAR","vjnted.9836457.xyz","2024-10-31T02:20:38.978Z","vjnted.9836457.xyz","Phishingarmy URL",""
"2024-10-31T02:20:39.554Z","Domain-Name","phishing","TLP:CLEAR","ww.clube-livelo.info","2024-10-31T02:20:39.620Z","ww.clube-livelo.info","Phishingarmy URL",""
"2024-10-31T02:20:39.564Z","Domain-Name","phishing","TLP:CLEAR","www.angie.com","2024-10-31T02:20:39.670Z","www.angie.com","Phishingarmy URL",""
"2024-10-31T02:20:40.126Z","Domain-Name","phishing","TLP:CLEAR","www.ing-app-online.com","2024-10-31T02:20:40.158Z","www.ing-app-online.com","Phishingarmy URL",""
"2024-10-31T02:20:40.175Z","Domain-Name","phishing","TLP:CLEAR","www.tmu.com.mx","2024-10-31T02:20:40.248Z","www.tmu.com.mx","Phishingarmy URL",""
"2024-10-31T02:20:40.494Z","Domain-Name","phishing","TLP:CLEAR","www.yuhnein.sviluppo.host","2024-10-31T02:20:40.512Z","www.yuhnein.sviluppo.host","Phishingarmy URL",""
"2024-10-31T02:20:40.552Z","Domain-Name","phishing","TLP:CLEAR","www.yuhverify.sviluppo.host","2024-10-31T02:20:40.573Z","www.yuhverify.sviluppo.host","Phishingarmy URL",""
"2024-10-31T02:20:40.570Z","Domain-Name","phishing","TLP:CLEAR","yuhkeyidentity.sviluppo.host","2024-10-31T02:20:40.608Z","yuhkeyidentity.sviluppo.host","Phishingarmy URL",""
"2024-10-31T02:20:40.601Z","Domain-Name","phishing","TLP:CLEAR","ywwzue.webwave.dev","2024-10-31T02:20:40.637Z","ywwzue.webwave.dev","Phishingarmy URL",""
"2024-10-31T07:18:25.774Z","Domain-Name","","TLP:CLEAR","crissnda5.ddns.net","2024-10-31T07:18:25.897Z","crissnda5.ddns.net","Anyrun Malware Trends",""
